Dia,Hora,BTC-USD,USD/EUR,Gold_ETF,Oil_ETF,Dow_Jones,S&P500,Sentimentos_PreProcessados
1,0,45597.73046875,0.9032999873161316,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875,57.0284
1,1,45128.6640625,0.902899980545044,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875,25.6996
1,2,44432.62890625,0.903599977493286,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875,31.6333
1,3,44573.2578125,0.9035000205039978,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875,19.8053
1,4,44754.609375,0.9035000205039978,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875,20.9343
1,5,44711.43359375,0.9031999707221984,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875,21.7565
1,6,44844.25,0.902899980545044,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875,30.4266
1,7,45053.359375,0.9042999744415284,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875,23.6911
1,8,45155.94140625,0.9039000272750854,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875,25.5509
1,9,45113.328125,0.9042999744415284,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875,26.9582
1,10,45221.546875,0.9034000039100648,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875,21.7383
1,11,45122.015625,0.9046000242233276,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875,19.9919
1,12,45245.26171875,0.9050999879837036,180.72999572753903,74.12000274658203,34688.51171875,4532.2998046875,31.2107
1,13,45452.1640625,0.9050999879837036,179.61500549316406,73.91000366210938,34609.30078125,4526.43994140625,27.9401
1,14,45992.0390625,0.9059000015258788,179.92999267578125,74.55000305175781,34704.48046875,4532.93994140625,25.0792
1,15,46557.36328125,0.9052000045776368,179.63999938964844,73.8499984741211,34613.30078125,4520.14990234375,20.0541
1,16,46178.4375,0.9056000113487244,179.1999969482422,74.18990325927734,34574.41015625,4512.3701171875,12.3577
1,17,46451.0078125,0.9054999947547911,179.6300048828125,74.01000213623047,34795.58984375,4537.3798828125,23.5797
1,18,46360.69140625,0.9056000113487244,179.6699981689453,74.05999755859375,34719.078125,4526.7900390625,26.4236
1,19,46369.453125,0.9049999713897704,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625,26.7423
1,20,46178.52734375,0.9049000144004822,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625,28.8617
1,21,46315.58984375,0.9050999879837036,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625,36.4633
1,22,46304.5703125,0.9050999879837036,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625,18.5566
2,0,47003.4296875,0.9050999879837036,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625,61.3658
2,1,46759.08203125,0.9050999879837036,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625,35.8586
2,2,46531.87109375,0.9050999879837036,179.44000244140625,74.16999816894531,34810.359375,4544.7900390625,30.881899999999998
2,3,45473.83203125,0.902099996805191,89.72000122070312,37.084999084472656,17405.1796875,2272.39501953125,56.425
2,4,45418.927734375,0.9019999802112579,89.72000122070312,37.084999084472656,17405.1796875,2272.39501953125,68.6007
2,5,45434.72430203046,0.9023426395987496,91.08629565553616,37.649745263424016,17670.233185279187,2307.0000198286803,40.2754
2,6,45286.44707914573,0.902911035858806,90.1708554981941,37.27135586379161,17492.64290201005,2283.8140899811556,46.3545
2,7,45241.884765625,0.9032000005245209,89.72000122070312,37.084999084472656,17405.1796875,2272.39501953125,51.6628
2,8,45255.389506124375,0.9034085465436006,90.1708554981941,37.27135586379161,17492.64290201005,2283.8140899811556,52.0492
2,9,45347.009486607145,0.9035816314269085,91.5510216537787,37.8418358004823,17760.38743622449,2318.770428093112,50.9876
2,10,45430.66965418782,0.9031304408451022,91.08629565553616,37.649745263424016,17670.233185279187,2307.0000198286803,38.3277
2,11,45356.75733901515,0.9029222028424041,90.62626385929609,37.459595034820865,17580.989583333332,2295.3485045770203,49.3559
2,12,45385.28515625,0.9023000001907349,89.72000122070312,37.084999084472656,17405.1796875,2272.39501953125,39.6086
2,13,45124.82912609925,0.9027120671679626,90.1708554981941,37.27135586379161,17492.64290201005,2283.8140899811556,50.2992
2,14,45663.90240323604,0.9031796875943993,180.00132193783213,73.71020844745152,34233.86986437183,4449.227767092322,53.5665
2,15,45230.031131628784,0.9041101017383614,179.54393760604088,73.71464553987137,34337.36553030303,4460.61406545928,64.754
2,16,45319.8671875,0.9027499854564667,179.3375015258789,73.90999984741211,34350.099609375,4463.18505859375,49.9991
2,17,45127.67578125,0.902649998664856,179.3800048828125,74.0754508972168,34376.810546875,4468.510009765625,46.9798
2,18,44762.416015625,0.90174999833107,179.62000274658203,74.70000076293945,34371.775390625,4468.0,47.2173
2,19,44956.05449120603,0.9020653151387545,179.78326998763347,75.06050113697148,34372.38581579774,4469.833645767902,60.9645
2,20,45011.7903776696,0.9017668324499274,179.5693464422945,74.79185746542773,34349.034999214826,4465.605002551822,35.7197
2,21,45081.408203125,0.9020499885082245,179.56999969482422,74.79499816894531,34346.705078125,4465.205078125,43.8441
2,22,45126.720703125,0.9020499885082245,179.56999969482422,74.79499816894531,34346.705078125,4465.205078125,39.5998
3,0,44017.53125,0.9003999829292297,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,55.6894
3,1,43840.328125,0.900600016117096,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,36.0852
3,2,43806.29296875,0.9000999927520752,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,23.8241
3,3,43374.94921875,0.9006999731063843,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,19.2167
3,4,43424.421875,0.9009000062942504,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,26.9499
3,5,43410.21484375,0.9003999829292297,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,18.4947
3,6,43413.58984375,0.9003999829292297,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,27.6202
3,7,43408.8671875,0.9009000062942504,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,19.5987
3,8,43415.10546875,0.901199996471405,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,24.5524
3,9,43214.4921875,0.902400016784668,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,25.8326
3,10,43361.36328125,0.901799976825714,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,31.6987
3,11,43403.1328125,0.9016000032424928,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,22.3424
3,12,43540.77734375,0.9025999903678894,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,17.9213
3,13,43855.43359375,0.901799976825714,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875,23.1305
3,14,43459.109375,0.902400016784668,179.86000061035156,75.76000213623047,33949.83984375,4383.2900390625,15.8573
3,15,42586.109375,0.903599977493286,179.97000122070312,75.58999633789062,33768.23046875,4364.85009765625,18.5439
3,16,42465.51953125,0.9042999744415284,180.01499938964844,75.98999786376953,33778.62109375,4361.97998046875,22.8951
3,17,42423.2890625,0.9045000076293944,180.55999755859366,74.70999908447266,34018.25,4395.02001953125,15.7439
3,18,42266.4765625,0.903599977493286,180.51499938964844,74.1500015258789,34029.26171875,4392.740234375,15.3539
3,19,42218.4921875,0.9039999842643738,181.0601043701172,74.7699966430664,33872.5390625,4370.39990234375,17.2358
3,20,41997.7265625,0.903599977493286,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,12.7157
3,21,42069.0234375,0.9034000039100648,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,14.6677
3,22,42501.23828125,0.9034000039100648,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,12.4373
4,0,41636.109375,0.9078999757766724,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,25.2336
4,1,41537.171875,0.9045000076293944,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,26.8478
4,2,41447.3125,0.9064000248908995,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,34.4504
4,3,41476.1796875,0.9065999984741212,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,23.020699999999998
4,4,41381.03515625,0.9059000015258788,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,24.1733
4,5,41378.53515625,0.906499981880188,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,33.125
4,6,41401.2578125,0.9075000286102296,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,23.073
4,7,41403.49609375,0.907800018787384,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,23.203
4,8,41547.7734375,0.9077000021934508,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,33.1727
4,9,41575.13671875,0.9074000120162964,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,20.4459
4,10,41698.63671875,0.9086999893188475,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,40.8594
4,11,41786.64453125,0.9108999967575072,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,26.9652
4,12,41479.9765625,0.9140999913215636,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,21.011
4,13,41320.8671875,0.916599988937378,180.80999755859366,74.55999755859375,33797.26171875,4363.740234375,24.5532
4,14,40922.49609375,0.916599988937378,182.5200042724609,77.86000061035156,33383.328125,4303.4501953125,18.8144
4,15,40778.453125,0.9156000018119812,183.1300048828125,77.05000305175781,33344.3515625,4296.58984375,27.0178
4,16,40785.0625,0.916100025177002,183.0749969482422,76.75,33526.94140625,4320.72021484375,34.8474
4,17,40855.84375,0.9151999950408936,183.3000030517578,77.92890167236328,33548.58984375,4324.25,30.4783
4,18,40696.56640625,0.9143999814987184,183.60009765625,79.83000183105469,33496.16015625,4317.66015625,19.7333
4,19,39939.796875,0.9162999987602234,183.83999633789065,79.51000213623047,33469.55078125,4312.6201171875,14.5019
4,20,39563.40625,0.91430002450943,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,17.2878
4,21,39445.9609375,0.91430002450943,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,21.9145
4,22,38978.40625,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,19.5467
5,0,38873.56640625,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,72.2428
5,1,39000.7421875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,28.659399999999998
5,2,38964.109375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,35.5343
5,3,39072.609375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,35.467
5,4,38878.34375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,39.6691
5,5,38969.12890625,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,17.701900000000002
5,6,38995.3046875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,22.2361
5,7,39044.65234375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,26.3501
5,8,39119.94921875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,27.7568
5,9,39050.88671875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,29.5179
5,10,39134.0234375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,26.959
5,11,39169.11328125,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,17.1286
5,12,39143.58984375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,22.5174
5,13,39048.08203125,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,25.6331
5,14,39161.16015625,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,28.6443
5,15,39189.35546875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,16.7158
5,16,39396.796875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,22.319499999999998
5,17,39463.5859375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,18.5652
5,18,39422.48828125,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,21.7313
5,19,39448.67578125,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,24.871199999999998
5,20,39542.625,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,11.7157
5,21,39440.27734375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,18.5528
5,22,39474.33203125,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,22.4376
6,0,39576.9609375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,42.6064
6,1,39467.8984375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,25.9056
6,2,39521.57421875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,33.1991
6,3,39386.8046875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,35.6619
6,4,39507.63671875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,31.1412
6,5,39529.25,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,20.9986
6,6,39484.65234375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,23.8632
6,7,39418.36328125,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,24.8148
6,8,39215.546875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,22.4927
6,9,38829.71875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,40.67
6,10,38319.953125,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,30.7727
6,11,38371.67578125,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,30.0672
6,12,38549.234375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,26.3574
6,13,38916.78515625,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,30.7419
6,14,38855.72265625,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,33.741
6,15,38869.33984375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,32.7189
6,16,39213.2421875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,29.8075
6,17,39011.484375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,35.226
6,18,38872.109375,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,24.8827
6,19,38721.82421875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,23.5677
6,20,38861.1015625,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,27.7271
6,21,39006.5546875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,20.6946
6,22,39016.60546875,0.916100025177002,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,16.275199999999998
7,0,38340.140625,0.9199000000953674,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,62.278999999999996
7,1,38384.3125,0.921999990940094,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,35.3276
7,2,37797.94140625,0.921999990940094,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,16.9572
7,3,37933.234375,0.9196000099182128,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,35.5218
7,4,37934.59375,0.9186999797821044,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,45.844500000000004
7,5,38109.51953125,0.9192000031471252,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,33.8924
7,6,38179.9375,0.9193999767303468,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,36.7329
7,7,37981.75390625,0.9194999933242798,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,30.3262
7,8,38114.5859375,0.920199990272522,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,36.2467
7,9,38190.48828125,0.9210000038146972,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,22.3256
7,10,38187.9375,0.9229000210762024,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,25.1922
7,11,38356.453125,0.9205999970436096,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,34.6777
7,12,38667.9296875,0.9179999828338624,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,27.0961
7,13,39029.85546875,0.9174000024795532,183.67999267578125,79.41999816894531,33615.6484375,4329.35986328125,30.9796
7,14,38970.94921875,0.917900025844574,184.97000122070312,81.25,33183.51953125,4266.02001953125,36.5167
7,15,39042.828125,0.919099986553192,184.6000061035156,82.26000213623047,33202.83984375,4269.169921875,26.9466
7,16,38871.68359375,0.9207000136375428,185.13999938964844,81.04000091552734,32972.7890625,4235.4599609375,22.7945
7,17,38798.75,0.9193000197410583,185.9900054931641,83.08999633789062,33017.5390625,4234.830078125,25.2382
7,18,38035.73828125,0.9189000129699708,186.1100006103516,82.08000183105469,32993.76953125,4233.27001953125,33.8362
7,19,37351.30078125,0.9210000038146972,186.0500030517578,82.18000030517578,32953.73046875,4220.81982421875,14.2186
7,20,37592.2109375,0.9193999767303468,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,14.8504
7,21,37919.30078125,0.9211000204086304,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,16.9059
7,22,38160.0,0.9211000204086304,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,15.1812
8,0,38266.10546875,0.920799970626831,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,36.2356
8,1,38402.375,0.9193999767303468,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,30.1143
8,2,38674.26171875,0.9193000197410583,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,28.2887
8,3,38667.92578125,0.9199000000953674,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,15.3726
8,4,38543.03125,0.9194999933242798,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,38.7209
8,5,38396.234375,0.920199990272522,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,31.1856
8,6,38243.11328125,0.9204999804496764,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,28.1369
8,7,38533.87890625,0.920199990272522,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,25.8715
8,8,38777.4921875,0.9175000190734864,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,28.6985
8,9,38942.12890625,0.9182000160217284,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,42.5699
8,10,38983.015625,0.91729998588562,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,33.8472
8,11,38992.1796875,0.917900025844574,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,26.1159
8,12,38759.50390625,0.916700005531311,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,22.3513
8,13,38892.82421875,0.9156000018119812,186.4100036621093,82.4000015258789,32819.55859375,4201.56982421875,19.5948
8,14,38776.57421875,0.916800022125244,192.02999877929688,87.45500183105469,32647.3203125,4169.77978515625,29.5169
8,15,38605.31640625,0.9192000031471252,191.97999572753903,86.46499633789062,32676.400390625,4172.60986328125,29.0627
8,16,38404.87109375,0.9190000295639038,190.1750030517578,83.67530059814453,33209.73046875,4243.56005859375,24.4878
8,17,39030.9921875,0.913699984550476,190.22000122070312,85.55999755859375,33170.58984375,4242.509765625,17.4191
8,18,38746.9765625,0.9156000018119812,190.3600006103516,84.2699966430664,32937.890625,4213.83984375,26.9012
8,19,38761.32421875,0.916700005531311,191.1999969482422,84.7699966430664,32816.71875,4196.240234375,17.348200000000002
8,20,38495.453125,0.9162999987602234,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,17.6152
8,21,38500.76953125,0.9174000024795532,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,30.0672
8,22,38594.34375,0.9169999957084656,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,14.2967
9,0,38953.203125,0.9157999753952026,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,38.888799999999996
9,1,39167.2578125,0.9160000085830688,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,28.3403
9,2,39412.69921875,0.9157000184059144,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,40.8861
9,3,41229.26171875,0.916599988937378,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,28.4481
9,4,41578.71484375,0.9157999753952026,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,19.7264
9,5,41404.83984375,0.9158999919891356,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,27.7573
9,6,41600.953125,0.9154000282287598,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,29.689899999999998
9,7,41734.2109375,0.9157000184059144,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,23.5715
9,8,42209.515625,0.913100004196167,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,14.4789
9,9,42062.3828125,0.9114999771118164,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,22.9176
9,10,42157.890625,0.9115999937057496,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,10.457699999999999
9,11,42123.890625,0.911199986934662,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,27.246199999999998
9,12,41931.91015625,0.910099983215332,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,26.0399
9,13,41813.9453125,0.9077000021934508,191.50999450683602,85.45500183105469,32633.759765625,4170.740234375,22.1904
9,14,42124.96484375,0.9064000248908995,186.13999938964844,79.87000274658203,33254.2109375,4262.72021484375,28.6815
9,15,42384.6796875,0.9049999713897704,186.94000244140625,80.33000183105469,33218.1015625,4258.919921875,24.3095
9,16,42223.09375,0.902999997138977,186.1199951171875,77.66999816894531,33370.91015625,4281.02978515625,29.7296
9,17,42277.22265625,0.9014000296592712,185.22999572753903,74.19000244140625,33395.109375,4287.8798828125,24.089
9,18,42022.08203125,0.9034000039100648,185.15499877929688,74.26000213623047,33294.66015625,4277.14013671875,22.4465
9,19,42187.65625,0.902400016784668,186.17999267578125,75.0,33399.71875,4292.7001953125,17.733
9,20,41816.00390625,0.9032999873161316,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,19.6546
9,21,41883.6875,0.9025999903678894,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,19.4296
9,22,41907.90625,0.9034000039100648,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,23.6917
10,0,41842.875,0.90420001745224,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,36.5612
10,1,41047.0234375,0.904699981212616,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,24.024
10,2,40883.578125,0.9046000242233276,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,22.317800000000002
10,3,40853.31640625,0.9039999842643738,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,27.79
10,4,39625.3046875,0.9043999910354614,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,16.7522
10,5,39253.0390625,0.9039999842643738,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,29.9479
10,6,39343.921875,0.90420001745224,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,30.1845
10,7,39292.109375,0.9035000205039978,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,30.3295
10,8,39221.19921875,0.9063000082969666,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,25.6604
10,9,39237.07421875,0.9053000211715698,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,21.5175
10,10,39106.04296875,0.9056000113487244,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,23.7458
10,11,39122.62890625,0.9056000113487244,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,19.7267
10,12,39282.25390625,0.9007999897003174,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,22.0484
10,13,38926.63671875,0.9032999873161316,185.82000732421875,75.41000366210938,33285.08984375,4277.5498046875,19.3161
10,14,39270.57421875,0.9079999923706056,186.22000122070312,74.95999908447266,33024.671875,4237.81982421875,18.4877
10,15,39219.3125,0.9072999954223632,186.34190368652344,75.51270294189453,32842.80078125,4212.14013671875,21.4919
10,16,39141.8125,0.9082000255584716,186.6999969482422,74.5,32997.44921875,4233.5400390625,26.0437
10,17,39166.59375,0.909600019454956,186.32000732421875,74.26930236816406,32951.3203125,4228.22998046875,28.0677
10,18,39217.3359375,0.9097999930381776,186.3000030517578,73.66000366210938,33096.48828125,4252.58984375,24.0032
10,19,39394.7578125,0.9097999930381776,186.9100036621093,74.16999816894531,33125.83984375,4253.14013671875,24.0622
10,20,39624.3359375,0.9107999801635742,186.42999267578125,74.07849884033203,33171.109375,4259.18994140625,21.7021
10,21,39356.3671875,0.9097999930381776,186.42999267578125,74.07849884033203,33171.109375,4259.18994140625,26.9317
10,22,39434.90234375,0.9097999930381776,186.42999267578125,74.07849884033203,33171.109375,4259.18994140625,24.5706
11,0,39297.94140625,0.908900022506714,186.42999267578125,74.07849884033203,33171.109375,4259.18994140625,41.0536
11,1,38739.37890625,0.9097999930381776,186.42999267578125,74.07849884033203,33171.109375,4259.18994140625,20.5391
11,2,38422.3125,0.9093000292778016,186.42999267578125,74.07849884033203,33171.109375,4259.18994140625,30.8494
11,3,38724.4921875,0.9083999991416932,186.42999267578125,74.07849884033203,33171.109375,4259.18994140625,23.9699
11,4,38589.0234375,0.9086999893188475,186.42999267578125,74.07849884033203,33171.109375,4259.18994140625,29.3735
11,5,38752.9453125,0.9089999794960022,186.42999267578125,74.07849884033203,33171.109375,4259.18994140625,30.1594
11,6,38890.94921875,0.9085999727249146,186.42999267578125,74.07849884033203,33171.109375,4259.18994140625,32.1565
