Dia,Hora,BTC-USD,USD/EUR,Sentimentos_PreProcessados
1,0,,,
1,1,,,
1,2,-0.025551744582956615,0.0003321047064837046,-0.44530619831522544
1,3,-0.012307172426615609,0.0006645696886511399,-0.22935376426092235
1,4,0.007246487022619208,-0.00011062084083435231,-0.33821953447790776
1,5,0.003099970431401866,-0.0003320971499614078,0.09851908327568881
1,6,0.0020029361500824017,-0.0006641283290941269,0.4534328828764276
1,7,0.007647390248247232,0.001217896097196025,0.08892055247856967
1,8,0.006950532258873876,0.0011075941428615454,-0.16024465434849777
1,9,0.0013310605653364949,0.0,0.13790410744963322
1,10,0.001452864600026249,-0.0005531843676651604,-0.14921587889272003
1,11,0.0001925705852587889,0.00033180337308369445,-0.2584111698852297
1,12,0.0005244146958429674,0.0018817623049380838,0.4357470455371395
1,13,0.007316792765726499,0.000552690412323642,0.397571016261586
1,14,0.016505095017287363,0.0008838952080392204,-0.19645506188582762
1,15,0.024315656724953172,0.00011050336455764587,-0.28224666339776894
1,16,0.0040528413460141355,-0.00033115153620610904,-0.5072530224249577
1,17,-0.002284396307142944,0.00033140761780514616,0.17580444896554814
1,18,0.003946731767396905,0.0,1.1382296058328008
1,19,-0.0017557140596216048,-0.0005522069220510462,0.1341238438148069
1,20,-0.003929278381630041,-0.0007729648183193438,0.09226978912790074
1,21,-0.0011616113113259718,0.00011051557690056057,0.36350650467611234
1,22,0.0027294713798848846,0.00022098970056250167,-0.35705103995953114
2,0,0.014851151546822372,0.0,0.682946963110854
2,1,0.009815698875566659,0.0,0.9323906319045516
2,2,-0.010032429481957705,0.0,-0.49675715137747734
2,3,-0.02748663883394975,-0.0033145411759375465,0.5735416329694967
2,4,-0.023917872486423297,-0.0034250445404948593,1.2213885803658453
2,5,-0.0008600051386182805,0.00026897549541948784,-0.28621355782011515
2,6,-0.0029168600369445796,0.0010100395427221631,-0.3242853207037246
2,7,-0.004244320602091567,0.0009501500739812485,0.2827383464844546
2,8,-0.0006858028179396181,0.000551007424913541,0.12285107163274334
2,9,0.0023236149759617852,0.00042253199974084943,-0.013069365191201388
2,10,0.0038731331224035603,-0.00030784045553078343,-0.26362556965332795
2,11,0.00021496130656384338,-0.0007297941453978662,-0.03200189850081203
2,12,-0.0009989836884043424,-0.0009195135240822605,0.03341969385066168
2,13,-0.005113421384654426,-0.00023272843859623027,0.01911220340425368
2,14,0.006138933489716614,0.0009749389376907391,0.3523956918447002
2,15,0.0023313552110204583,0.0015487048653117785,0.28737633998155054
2,16,-0.007534073910241634,-0.0004757659453976659,-0.06659759364528206
2,17,-0.002262995355473252,-0.0016149615745891799,-0.27448806251351276
2,18,-0.012300370819020245,-0.0011077121478890728,-0.05563700146602635
2,19,-0.0038030163768212333,-0.0006477411255374488,0.2976747453160722
2,20,0.0055710657341987435,1.8668277115274634e-05,-0.24350396994321988
2,21,0.0027883610636580958,-1.699059954174409e-05,-0.2808257264473588
2,22,0.0025533382362949997,0.00031400141157078565,0.1086263322480312
3,0,-0.02359901776651363,-0.0018291731057203942,0.27016862017922594
3,1,-0.02850622775334788,-0.0016074191115797998,-0.08875297349986622
3,2,-0.00479895794360341,-0.00033317434789215117,-0.5721968633168969
3,3,-0.010615315307930251,0.00011098932655961846,-0.46746311507210714
3,4,-0.008717265668254925,0.0008888051867761426,0.13120327735360404
3,5,0.0008130412976887769,-0.00033306337971783506,-0.03757148730010862
3,6,-0.00024944560646500413,-0.0005550264863216636,0.024872077447411822
3,7,-3.1044680493974575e-05,0.0005553347117954743,0.05969277684958385
3,8,3.491130324517755e-05,0.0008885090596877365,-0.11107088290454092
3,9,-0.004477771768620853,0.0016650132977440446,0.3180772194074095
3,10,-0.0012378684082360314,0.0006657571645118932,0.29106319545136117
3,11,0.004365216746769152,-0.0008865398130484259,-0.13510835146288014
3,12,0.004137648102442881,0.0008871296991950217,-0.4346361207241938
3,13,0.010420924756835426,0.0002217985608941042,0.035273739616155764
3,14,-0.0018756663002417184,-0.0002215528311051429,-0.1151702164463515
3,15,-0.028943374052762705,0.0019960087755912514,-0.19829229804803183
3,16,-0.022862637040637734,0.0021054494919339195,0.4438208270008135
3,17,-0.0038233197371061456,0.000996049312224745,-0.1509930489271405
3,18,-0.00468716669305147,-0.0007740760455895446,-0.3293805224698735
3,19,-0.004827463393945797,-0.0005528174248788931,0.09476051041990874
3,20,-0.006358467084489394,0.0,-0.17182605071024293
3,21,-0.0035403621080587477,-0.0006636950937528585,-0.14899801575789928
3,22,0.011989023215356331,-0.00022130764519934232,-0.021894193791926475
4,0,-0.010290566006200708,0.00498115103733765,0.7203515206883151
4,1,-0.02268325454120501,0.0012176264274614823,1.1586517974158377
4,2,-0.004534450452600702,-0.0016521102828421785,0.36525901971973895
4,3,-0.001468376029151619,0.002321714568284783,-0.14254799275918317
4,4,-0.0015990745781164772,-0.0005516585958621478,-0.29831583958386554
4,5,-0.0023542315609995645,-0.00011032053176873724,0.4389223611792863
4,6,0.0004886938225117099,0.0017662292545046476,-0.04551716149636176
4,7,0.0006032339570685163,0.0014341278909897337,-0.29953207547169813
4,8,0.0035389172392672474,0.00022035655858587688,0.4377280804403414
4,9,0.004145558737633115,-0.0004406331381463513,-0.1188251519200102
4,10,0.003631079809293336,0.0011016713925089405,0.23171764734254374
4,11,0.005087363005702672,0.0038571574772559014,0.31885610317961044
4,12,-0.0052438202650322285,0.005942557572564677,-0.4857731635804735
4,13,-0.011146560078583723,0.006257538917730621,-0.08944862266921805
4,14,-0.013439748884862879,0.0027349279504971236,-0.10454523820855743
4,15,-0.01312687993789452,-0.001090974402646605,0.10037795480833456
4,16,-0.0033583873631547467,-0.0005454546873339128,0.8521664257164725
4,17,0.001897831307204667,-0.00043687939088687955,0.12808222727239071
4,18,-0.0021698163083604394,-0.0018557402374866916,-0.4337224584904469
4,19,-0.02242144062928575,0.0012019271473888704,-0.524189341269034
4,20,-0.02784412190793506,-0.00010931429495930622,-0.12392757420198341
4,21,-0.012364507987999152,-0.0021826631599906055,0.511146815244899
4,22,-0.014786391149017919,0.0019687199161322333,0.13066439917167028
5,0,-0.014510852762768978,0.0019687199161322333,2.296575326838395
5,1,0.0005730336267917302,0.0,0.46620145600024565
5,2,0.00232916547465134,0.0,-0.5081267614212074
5,3,0.0018427133297744813,0.0,0.23753463087154647
5,4,-0.002201144242117037,0.0,0.1163608119478925
5,5,-0.0026484145903040712,0.0,-0.5008909690698395
5,6,0.003008382719492886,0.0,-0.4394604364606205
5,7,0.0019380324790345682,0.0,0.4885464272196769
5,8,0.003196398444604398,0.0,0.24827645135612797
5,9,0.0001596729545729758,0.0,0.12021965761040754
5,10,0.00035977088495942056,0.0,-0.028742506340788565
5,11,0.00302750007577246,0.0,-0.4197215926607246
5,12,0.0002444524076417043,0.0,-0.1647538855298788
5,13,-0.0030899665542833965,0.0,0.4965087631213292
5,14,0.00044886819451495086,0.0,0.2720962455700926
5,15,0.003617935379948811,0.0,-0.3478822303974157
5,16,0.006017102603953273,0.0,-0.22080483726256184
5,17,0.006997575373973053,0.0,0.11063783964871554
5,18,0.0006521191641928326,0.0,-0.026353636954232873
5,19,-0.00037782061350466467,0.0,0.33966776549673594
5,20,0.003047415929022801,0.0,-0.46088361027642155
5,21,-0.00021289529581602906,0.0,-0.2540448390105825
5,22,-0.001727072210051861,0.0,0.9151736558634993
6,0,0.0034655839906678754,0.0,1.296494329696865
6,1,-0.00016298170023265612,0.0,0.15456198523906295
6,2,-0.0013994687171020592,0.0,-0.22079546734762856
6,3,-0.002054676159877533,0.0,0.37660969056883475
6,4,-0.00035265548692109405,0.0,-0.06198662011922007
6,5,0.0036165744753904328,0.0,-0.4111755122413556
6,6,-0.0005817704350078445,0.0,-0.23370968363454203
6,7,-0.002805181447915195,0.0,0.18173592525215976
6,8,-0.006815444806432369,0.0,-0.05743152636695836
6,9,-0.01493325653959865,0.0,0.6389412769798668
6,10,-0.022837721805964217,0.0,0.36811943430535243
6,11,-0.01179619589055092,0.0,-0.26070322104745514
6,12,0.005983338477792088,0.0,-0.14348107250907471
6,13,0.014206035152271479,0.0,0.02243973499361429
6,14,0.007950567273750098,0.0,0.28013385235266
6,15,-0.0012191477869898382,0.0,0.06430962302264986
6,16,0.009201206587068578,0.0,-0.1165792359443999
6,17,0.0036569834173001414,0.0,0.07662543667421584
6,18,-0.008699428903859996,0.0,-0.16522016271072715
6,19,-0.007424997046142301,0.0,-0.3309572474876512
6,20,-0.0002831802203941969,0.0,0.11431235356291714
6,21,0.00735322972237773,0.0,-0.1219083745974362
6,22,0.0040015310940144655,0.0,-0.4130219171857137
7,0,-0.01708466866245839,0.004147991282536179,2.009432412320122
7,1,-0.01620574012407172,0.006440307391053723,1.1706399921352735
7,2,-0.01414181612042531,0.0022828468795617063,-0.7277220250806853
7,3,-0.011751627048159352,-0.0026030163182909627,0.005497118400344281
7,4,0.0036153382609191986,-0.0035791878421005396,1.7035418583256665
7,5,0.004647248228486944,-0.00043497908522549533,-0.04587042323305679
7,6,0.00646754652539272,0.000761942923312553,-0.19875012269737913
7,7,-0.003352590811207423,0.0003263600697644975,-0.10522122953818558
7,8,-0.001711672851743118,0.0008701474466208392,-0.01323609080687893
7,9,0.005495648661070662,0.001631332790981821,-0.26381808469244417
7,10,0.0019245010983532929,0.0029341782571425945,-0.3049794877878538
7,11,0.00434571149045726,-0.00043431788211811817,0.5532706847744293
7,12,0.012569209518057844,-0.005309392274827296,0.07557497955716452
7,13,0.017556428941837954,-0.0034759880233898865,-0.10664202066457695
7,14,0.007836456042485063,-0.00010888561128274965,0.34767365045154097
7,15,0.0003323777681008,0.001853045638809725,-0.1301824426396726
7,16,-0.002547169801864646,0.003050427839777603,-0.3757787532827447
7,17,-0.006251548279713637,0.0002176402902762664,-0.06339946412534425
7,18,-0.021505251000612846,-0.0019550349092105623,0.484401939064248
7,19,-0.037306594123522,0.0018492157479965687,-0.43662384797648
7,20,-0.011660805436991883,0.0005440894039820954,-0.5611091079967608
7,21,0.015206967043170039,0.0001085956498576568,0.18899891691165083
7,22,0.015103901801466035,0.0018490795315542208,0.02227549426278075
8,0,0.009145861879169548,-0.00032575157436887103,1.1433700660716082
8,1,0.006351546121593277,-0.001845666746950414,0.9836574183858984
8,2,0.010666260519595294,-0.0016289649583194343,-0.21931194736667803
8,3,0.006914957245482967,0.000543858361622851,-0.4895249100925474
8,4,-0.0033932249231890532,0.00021752809629838055,0.36877622513583175
8,5,-0.007026273087079926,0.0003261117264088398,1.0286483743803911
8,6,-0.007781379902495389,0.0010875335863584912,-0.2733407539597478
8,7,0.003584844542454002,0.0,-0.17040236519419216
8,8,0.013973206164467733,-0.003259056425752971,0.0199595548905529
8,9,0.010594573180479516,-0.002173412597191282,0.6454360976363951
8,10,0.0053000703734589205,-0.00021801981875535503,0.17940658919455732
8,11,0.0012852605303241837,-0.0003267154998037869,-0.3865172340080667
8,12,-0.005733566661442757,-0.0006540721285738238,-0.33964109291167366
8,13,-0.0025480870663368016,-0.002505745688890726,-0.24969845955911918
8,14,0.00044041617615353523,0.00010910504344874283,0.3205898538340053
8,15,-0.007392309976846478,0.0039318494189817255,0.48318431420580965
8,16,-0.009585764923510598,0.002399659015670519,-0.1703803583709671
8,17,0.011026351313133897,-0.005983484092491831,-0.40063724292650027
8,18,0.008907866606683523,-0.003699703637154439,0.09855519891537834
8,19,-0.006909072858167442,0.003283376416287176,-0.004070244731357975
8,20,-0.006491433908250466,0.0007645226593020471,-0.34518906219796874
8,21,-0.0067220275042606525,0.0007636052623742895,0.733159636158218
8,22,0.0025688910500387685,0.000763938610923498,-0.18838843725873122
9,0,0.0117512870329195,-0.0017440888162481016,0.2933961260110687
9,1,0.01484450846505192,-0.0010904985060814498,0.982296613903908
9,2,0.011796105503197873,-0.00010914718494625664,0.05135926024973769
9,3,0.05264611365240701,0.0006550003806629068,0.0038037706022873152
9,4,0.05495730228924667,0.00010915909935471646,-0.5175279618256571
9,5,0.00425858037909399,-0.0007636885846507013,-0.02428281677862487
9,6,0.0005348477299880194,-0.0004367189093560375,0.5050845567361504
9,7,0.007954893558167475,-0.00021833560975026423,-0.1507999697376906
9,8,0.014628571085172792,-0.0025125889902397613,-0.5123291085520666
9,9,0.007863377972844976,-0.004586700021486978,-0.02774112805718776
9,10,-0.001223065444736382,-0.0016427669297164327,-0.2777282804632948
9,11,0.0014622997649511582,-0.00032911704299209976,0.18887667120466367
9,12,-0.0053603362359878615,-0.0016454700535043498,1.4900217064937795
9,13,-0.007357945999319715,-0.0038410719835338947,-0.18555982118607373
9,14,0.004604004129089789,-0.004065441591769692,0.1014443219828034
9,15,0.013649378711685145,-0.0029745849919090572,0.09549625063090339
9,16,0.0023294715286761303,-0.0037511337803987077,0.03654271917438079
9,17,-0.0025352800125487684,-0.00397783629205084,-0.009070527982887433
9,18,-0.0047607055972775925,0.00044297538466797626,-0.24497806899521013
9,19,-0.0021185499099184435,0.0011093710810889945,-0.26385487151812026
9,20,-0.004904043660824531,-0.00011071130562356757,-0.1243801929031253
9,21,-0.007205158499412945,0.00022160192763953646,0.09567473072802124
9,22,0.0021977792032936705,0.00011072356397390237,0.2054022976809502
10,0,-0.0009744247089036318,0.0017726867952860825,0.8817268497550128
10,1,-0.020542252990746857,0.0014389830605763265,0.014026009108675241
10,2,-0.022926170226113762,0.000442387484369533,-0.38957692854720305
10,3,-0.004719149283624602,-0.000773733793278053,0.1567599067599066
10,4,-0.030776989079891126,-0.0002211288774150999,-0.24937941911837191
10,5,-0.03917129585849677,0.0,0.07765023389708525
10,6,-0.007101088930901334,-0.00022111188103002277,0.8018230441374865
10,7,0.0009953449066144593,-0.0005530572666799793,0.012742128830402155
10,8,-0.0031192278349856384,0.0023224848531231412,-0.14988156172870182
10,9,-0.0014006668800788935,0.0019922530456257803,-0.290542211378361
10,10,-0.0029360716218220784,-0.0007723678051791971,-0.07461302240027434
10,11,-0.0029167646869375785,0.00033137100424052157,-0.08322528174741473
10,12,0.0045059771872293375,-0.005300377195510686,-0.07148211473186827
10,13,-0.0050096885863589735,-0.0025397791561059258,-0.020814429174672022
10,14,-0.00029732732566400966,0.007992898260005044,-0.16149471163440432
10,15,0.007518650618717038,0.0044282167191391775,0.11264178586774776
10,16,-0.003278834631567973,0.00022030086954494266,0.4087041654721788
10,17,-0.0013442038281522573,0.002535020438881652,0.30596643386578193
10,18,0.0019294823789777205,0.0017616906349702255,-0.07834908250363815
10,19,0.005825476270833407,0.0002198478220585276,-0.1427085226078374
10,20,0.010378063432167517,0.0010991285261030548,-0.09586638448206897
10,21,-0.000974511004299683,0.0,0.11925343484801876
10,22,-0.004780738636195547,-0.0010979217689673915,0.1321761488519544
11,0,-0.0014845318667663365,-0.0009891960192902616,0.524359769342448
11,1,-0.01763725522729065,0.0,-0.16407820728838518
11,2,-0.02228180090142684,0.0004400998582709814,-0.24855798273476637
11,3,-0.0003842787151034921,-0.0015387930393462312,0.16703750407758844
11,4,0.00433890952034699,-0.0006598921584008988,-0.04784209741518475
11,5,0.0007347578597605153,0.0006604803554335348,0.2582196838534998
11,6,0.007824136356780587,-0.00011006558282011802,0.09474526358792801
11,7,0.01060342792493385,0.0012101251310696615,-0.05022646339118153
11,8,0.0036809656970517857,0.002091148270461529,-0.0510721005084509
11,9,-0.003134666168226663,0.0015382858172772185,0.03615690217353351
11,10,0.0005812224906285302,0.00010984799015179014,-0.03231937917428607
11,11,0.020546759624274102,-0.00427865234254432,-0.20726205597652314
11,12,0.02042208366642373,-0.0006588846364743439,-0.4060992955838526
11,13,-0.014167624603242723,0.0015425230483665509,-0.05697297343244645
11,14,-0.013999880424161004,-0.00010990834181379139,0.7067920418322717
11,15,-0.004395165288348046,0.0030803602428746135,-0.0992374325091715
11,16,-0.013455212694608143,0.004835712529664082,-0.4796284850408432
11,17,-0.006529305459940127,0.004606253087929835,0.09211810089911587
11,18,-0.0009757636000075065,0.002624938157656409,0.44900003210169825
11,19,-0.0011036812903850723,0.0006550003806629068,0.4266472415404492
11,20,-0.00728624161875957,-0.00054546019636037,-0.5263038960693698
11,21,0.0014255907172635585,-0.0005454546873339128,-0.6313776493256262
11,22,0.014272130488979018,0.0,0.9917686234893557
12,0,0.006461257582677682,0.0001091114360236567,1.9091637700476527
12,1,0.004891875095912157,0.0,0.5085800428297704
12,2,0.0005831259003672429,0.0,-0.04917649877223451
12,3,-0.002073680810851797,0.0,0.05095087335904691
12,4,-0.0011659713623379808,0.0,-0.32449183983270247
12,5,0.0016035173697399596,0.0,-0.26840798819898215
12,6,0.0006235365876081644,0.0,0.3798709472879349
12,7,-0.0013936135519793114,0.0,0.02600573316490129
12,8,0.00014360366506904754,0.0,-0.07897608822724456
12,9,0.0012455563638222866,0.0,-0.2045918226410478
12,10,0.0024478013721267455,0.0,-0.3651027737729696
12,11,-0.00162093937281782,0.0,0.6776277274486262
12,12,-0.0005162543421691757,0.0,0.6141414258144293
12,13,-0.0001906204926820365,0.0,-0.2888131162279015
12,14,-0.00688508638547114,0.0,-0.1277272841172281
12,15,0.0003033721978167314,0.0,-0.611040189616816
12,16,0.004463363770117912,0.0,-0.3489896253980761
12,17,0.0002812034709398503,0.0,1.5764440500753696
12,18,-0.0002837210171238169,0.0,0.7641285230689705
12,19,-0.0019323184225874535,0.0,-0.24087336824371985
12,20,0.0016764276741274564,0.0,-0.40021940403574785
12,21,0.0017830678793528953,0.0,-0.16955091064127503
12,22,-0.0005868052226662979,0.0,-0.18926647919546258
13,0,-0.004879327267909295,0.0,4.194255211315812
13,1,-0.002755072002708747,0.0,0.8520649617871838
13,2,0.005971004659248491,0.0,-0.589016394689023
13,3,0.00399898421336653,0.0,0.25490717338084123
13,4,2.6141263195667008e-05,0.0,-0.1657288387480692
13,5,-0.00044415695818977863,0.0,-0.10949085125824842
13,6,-6.096142857670017e-05,0.0,-0.03953729026535591
13,7,-0.0012767082630852356,0.0,-0.17230617375126056
13,8,-0.001935319074207853,0.0,-0.09160696008188318
13,9,-0.0030154849958299312,0.0,-0.1399009072775239
13,10,-0.0019315738392862158,0.0,-0.2368188075823362
13,11,-0.005381962896340853,0.0,-0.32850046383577225
13,12,-0.012355907099012242,0.0,0.3241086097420187
13,13,-0.00123193912979902,0.0,0.1770835654389209
13,14,0.008735352126546303,0.0,0.25147341152404823
13,15,0.0065100440362495515,0.0,0.4425381280800611
13,16,0.003026388020325399,0.0,-0.0875185058649357
13,17,-0.0008475774263482228,0.0,-0.13315573985617557
13,18,0.0008264602811407507,0.0,-0.13643021014958245
13,19,-0.0010812269895834614,0.0,0.08479040828375495
13,20,-0.008379666696245791,0.0,0.19392326722151854
13,21,-0.004079542700940131,0.0,-0.21142556774307586
13,22,-0.022039400823706257,0.0,0.12331244659641127
14,0,-0.02380556175701165,-0.0016372086003221265,1.68588923036992
14,1,0.007039705039426192,-0.0005456928291941443,-0.008192928409335831
14,2,0.006791103813008625,0.00174923705465857,-0.4545528419573047
14,3,0.0020005511335310366,0.0010920466367767556,0.2754600854501472
14,4,0.01102563692353642,-0.000545698314632026,0.12387609571859404
14,5,0.008895205070048817,-0.0006545002189253246,-0.227912640210858
14,6,0.0032113065906693716,-0.00021835945467796325,-0.38674324120981085
14,7,0.015258953606535952,-0.0018557402374866916,-0.05845913215041343
14,8,0.01148644884367589,-0.003494970028094735,-0.2669494248441616
14,9,0.0029142734950498017,-0.004593155921295278,-0.4466394852300025
14,10,0.0004851124070321955,-0.0003287923879563559,1.8134080349386736
14,11,-0.006593233603721549,0.003845291959947428,1.3621579875059946
14,12,-0.00701208546147758,0.00043855582019647343,-1.1392336934660556
14,13,-0.002331848639454126,-0.00010939804200338354,-0.27622666185028255
14,14,0.004611040376361286,-0.0008767271466001425,-5.3828125
14,15,0.002146796442882515,-0.0035026861560452094,-0.3679904116226288
14,16,-0.0031113646185811916,-0.0006581550424208382,-0.21025512477718356
14,17,-0.004863606064360204,0.000549234819457789,-0.0034757847895507954
14,18,-0.004543317291752502,0.0012073359182729337,0.1847763474989712
14,19,0.0012325292978978553,0.0023054021870698715,-0.12307745700849704
14,20,0.001401684423388172,0.001754031056621308,0.3877538870642865
14,21,-0.0015905396417691398,0.0003285763211697823,-0.17067379044226771
14,22,0.016408540766160495,0.0004377399546802163,-0.23615778410147148
15,0,0.020767837623075547,-0.0003284683942331723,2.575725761552533
15,1,-0.013243631090519403,-0.0016407902837780597,0.313434582173028
15,2,-0.013518031088369575,-0.002081070413259445,-0.5578611847607523
15,3,-0.0020472881044752977,-0.002410438747525334,-0.8676394605092024
15,4,-0.005595050566855497,-0.0008780089601269081,0.3408074456043264
15,5,-0.0004460851247225506,-0.0001098479901515681,4.218360479203123
15,6,-6.43509780895446e-05,0.0006591017724899562,-0.20412053174445355
15,7,-0.009133513526038084,-0.0019771536908822496,0.08547947749644025
15,8,-0.009926600921718376,-0.002525001691491835,0.46268333042613263
15,9,0.0035193056511111376,-0.00011001209805072687,-0.13966398136926406
15,10,0.0069297088838697896,0.0005503228923957604,-0.4117675497969445
15,11,0.002609124163835075,0.00176110891798964,0.35560355542788336
15,12,0.004230192628631224,0.000440003050058424,0.47049121941864613
15,13,0.0012249251347624668,-0.0009888699572151438,0.05123273157015351
15,14,0.005857325741390307,0.0007696502980101272,0.0520359799084853
15,15,0.0077603109412904825,0.00208970262907493,-0.10864778533272335
15,16,0.0031738364266611363,0.0028565306639112276,-0.29672341917637424
15,17,0.007448176928728456,0.0029634846795907333,0.006623611020505793
15,18,0.003366174260456045,0.0010955161152921278,0.1742033934156253
15,19,0.009721060661172176,-0.0010943172730842887,-0.18157073853571704
15,20,0.0033057974412882274,-0.0012037685685624133,-0.12523214569099006
15,21,-0.0015565178421641512,0.00021907710358282095,-0.1951095907766376
15,22,0.0012560272323103305,-0.00109563616546271,0.13030453094585526
16,0,-0.010815287475849145,-0.0005476054404874864,2.2255758434335484
16,1,-0.0009069874032604508,-0.00010970340331584172,0.7395945846292655
16,2,0.04162435536212605,-0.0014246979432641638,-0.4404790467863605
16,3,-0.007079340087894348,-0.0004387963732442879,-0.23502407568567696
16,4,-0.040743157333433366,0.00032922539668112094,0.4360450326697629
16,5,0.0024429410449788858,-0.0008779780000509607,-0.005244869220538795
16,6,0.009581865716803861,-0.0010970786072485028,-0.060796926876670265
16,7,0.0070553487213722565,0.0021968738069986227,-0.12483001110867165
16,8,0.01948927766101405,-0.0010982835105923794,-0.3798023942254064
16,9,0.02343520373817598,-0.00263040443096918,-0.10913121131675607
16,10,0.0005708114420506227,-0.0005497782995578238,0.016347933374460277
16,11,0.0013397427651429261,-0.0024175905222589833,-0.3114148457299929
16,12,0.002052450788212923,0.0006601099807357347,0.3629998503921863
